zone_id,zone_name,day_index,day_type,is_weekend,weather_condition,temperature_c,hour,time_period,is_peak_hour,zone_type,ev_count_estimate,traffic_score,traffic_score_hourly,existing_chargers,charger_utilization_proxy,demand_growth_rate,transformer_capacity_kw,base_grid_load_kw,synthetic_ev_load_kw,synthetic_total_load_kw,synthetic_load_ratio,synthetic_risk_level
Z007,Hebbal,1,Weekday,False,Hot,31.92,22,Evening Peak,True,mixed,6348,95,100.0,1,0.907,0.299,1741,1189.73,791.64,1981.37,1.138,Critical
Z007,Hebbal,1,Weekday,False,Hot,31.92,23,Late Night,False,mixed,6348,95,70.86,1,0.907,0.299,1741,978.37,450.79,1429.16,0.821,Medium
Z008,Yelahanka,1,Weekday,False,Hot,31.92,0,Night,False,residential,5700,70,39.16,7,0.116,0.132,1104,558.53,246.64,805.17,0.729,Low
Z008,Yelahanka,1,Weekday,False,Hot,31.92,1,Night,False,residential,5700,70,45.17,7,0.116,0.132,1104,431.65,212.44,644.09,0.583,Low
Z008,Yelahanka,1,Weekday,False,Hot,31.92,2,Night,False,residential,5700,70,35.02,7,0.116,0.132,1104,516.53,233.81,750.33,0.68,Low
Z008,Yelahanka,1,Weekday,False,Hot,31.92,3,Night,False,residential,5700,70,31.73,7,0.116,0.132,1104,534.09,250.43,784.53,0.711,Low
Z008,Yelahanka,1,Weekday,False,Hot,31.92,4,Night,False,residential,5700,70,38.17,7,0.116,0.132,1104,456.77,249.13,705.9,0.639,Low
Z008,Yelahanka,1,Weekday,False,Hot,31.92,5,Night,False,residential,5700,70,36.41,7,0.116,0.132,1104,532.65,273.38,806.04,0.73,Low
Z008,Yelahanka,1,Weekday,False,Hot,31.92,6,Morning,False,residential,5700,70,74.14,7,0.116,0.132,1104,610.59,332.9,943.49,0.855,Medium
Z008,Yelahanka,1,Weekday,False,Hot,31.92,7,Morning,False,residential,5700,70,86.53,7,0.116,0.132,1104,662.84,449.93,1112.77,1.008,Critical
Z008,Yelahanka,1,Weekday,False,Hot,31.92,8,Morning,False,residential,5700,70,80.27,7,0.116,0.132,1104,648.93,466.87,1115.8,1.011,Critical
Z008,Yelahanka,1,Weekday,False,Hot,31.92,9,Morning,False,residential,5700,70,75.26,7,0.116,0.132,1104,601.42,365.45,966.87,0.876,Medium
Z008,Yelahanka,1,Weekday,False,Hot,31.92,10,Day,False,residential,5700,70,68.16,7,0.116,0.132,1104,754.92,313.8,1068.72,0.968,High
Z008,Yelahanka,1,Weekday,False,Hot,31.92,11,Day,False,residential,5700,70,73.81,7,0.116,0.132,1104,755.58,247.47,1003.05,0.909,High
Z008,Yelahanka,1,Weekday,False,Hot,31.92,12,Day,False,residential,5700,70,60.72,7,0.116,0.132,1104,621.8,301.8,923.61,0.837,Medium
Z008,Yelahanka,1,Weekday,False,Hot,31.92,13,Day,False,residential,5700,70,74.45,7,0.116,0.132,1104,619.62,260.89,880.52,0.798,Medium
Z008,Yelahanka,1,Weekday,False,Hot,31.92,14,Day,False,residential,5700,70,74.2,7,0.116,0.132,1104,716.45,271.29,987.73,0.895,Medium
Z008,Yelahanka,1,Weekday,False,Hot,31.92,15,Day,False,residential,5700,70,69.11,7,0.116,0.132,1104,674.32,232.6,906.92,0.821,Medium
Z008,Yelahanka,1,Weekday,False,Hot,31.92,16,Day,False,residential,5700,70,65.86,7,0.116,0.132,1104,612.18,313.18,925.37,0.838,Medium
Z008,Yelahanka,1,Weekday,False,Hot,31.92,17,Evening Peak,True,residential,5700,70,79.15,7,0.116,0.132,1104,781.46,1004.34,1785.8,1.618,Critical
Z008,Yelahanka,1,Weekday,False,Hot,31.92,18,Evening Peak,True,residential,5700,70,85.02,7,0.116,0.132,1104,764.44,787.5,1551.93,1.406,Critical
Z008,Yelahanka,1,Weekday,False,Hot,31.92,19,Evening Peak,True,residential,5700,70,81.71,7,0.116,0.132,1104,749.7,857.77,1607.47,1.456,Critical
Z008,Yelahanka,1,Weekday,False,Hot,31.92,20,Evening Peak,True,residential,5700,70,80.84,7,0.116,0.132,1104,786.06,900.2,1686.26,1.527,Critical
Z008,Yelahanka,1,Weekday,False,Hot,31.92,21,Evening Peak,True,residential,5700,70,87.59,7,0.116,0.132,1104,735.62,969.85,1705.46,1.545,Critical
Z008,Yelahanka,1,Weekday,False,Hot,31.92,22,Evening Peak,True,residential,5700,70,88.51,7,0.116,0.132,1104,718.89,762.54,1481.43,1.342,Critical
Z008,Yelahanka,1,Weekday,False,Hot,31.92,23,Late Night,False,residential,5700,70,54.41,7,0.116,0.132,1104,567.01,490.99,1058.0,0.958,High
Z009,BTM Layout,1,Weekday,False,Hot,31.92,0,Night,False,residential,4896,80,44.4,3,0.233,0.109,1048,441.03,218.19,659.22,0.629,Low
Z009,BTM Layout,1,Weekday,False,Hot,31.92,1,Night,False,residential,4896,80,42.51,3,0.233,0.109,1048,441.28,198.88,640.16,0.611,Low
Z009,BTM Layout,1,Weekday,False,Hot,31.92,2,Night,False,residential,4896,80,39.94,3,0.233,0.109,1048,411.0,256.62,667.62,0.637,Low
Z009,BTM Layout,1,Weekday,False,Hot,31.92,3,Night,False,residential,4896,80,40.32,3,0.233,0.109,1048,376.77,245.89,622.66,0.594,Low
Z009,BTM Layout,1,Weekday,False,Hot,31.92,4,Night,False,residential,4896,80,49.0,3,0.233,0.109,1048,388.25,189.56,577.81,0.551,Low
Z009,BTM Layout,1,Weekday,False,Hot,31.92,5,Night,False,residential,4896,80,45.36,3,0.233,0.109,1048,380.14,159.12,539.26,0.515,Low
Z009,BTM Layout,1,Weekday,False,Hot,31.92,6,Morning,False,residential,4896,80,82.88,3,0.233,0.109,1048,551.43,344.76,896.18,0.855,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,7,Morning,False,residential,4896,80,89.02,3,0.233,0.109,1048,536.46,267.99,804.44,0.768,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,8,Morning,False,residential,4896,80,83.63,3,0.233,0.109,1048,481.3,345.08,826.38,0.789,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,9,Morning,False,residential,4896,80,87.8,3,0.233,0.109,1048,460.81,396.68,857.49,0.818,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,10,Day,False,residential,4896,80,80.05,3,0.233,0.109,1048,599.18,321.54,920.72,0.879,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,11,Day,False,residential,4896,80,75.67,3,0.233,0.109,1048,524.22,217.17,741.38,0.707,Low
Z009,BTM Layout,1,Weekday,False,Hot,31.92,12,Day,False,residential,4896,80,82.04,3,0.233,0.109,1048,571.11,297.13,868.25,0.828,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,13,Day,False,residential,4896,80,83.98,3,0.233,0.109,1048,519.18,313.46,832.64,0.795,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,14,Day,False,residential,4896,80,76.62,3,0.233,0.109,1048,557.89,263.18,821.07,0.783,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,15,Day,False,residential,4896,80,85.15,3,0.233,0.109,1048,559.5,330.09,889.59,0.849,Medium
Z009,BTM Layout,1,Weekday,False,Hot,31.92,16,Day,False,residential,4896,80,78.72,3,0.233,0.109,1048,553.21,220.42,773.63,0.738,Low
Z009,BTM Layout,1,Weekday,False,Hot,31.92,17,Evening Peak,True,residential,4896,80,98.61,3,0.233,0.109,1048,624.53,681.49,1306.02,1.246,Critical
Z009,BTM Layout,1,Weekday,False,Hot,31.92,18,Evening Peak,True,residential,4896,80,95.99,3,0.233,0.109,1048,659.02,699.42,1358.43,1.296,Critical
Z009,BTM Layout,1,Weekday,False,Hot,31.92,19,Evening Peak,True,residential,4896,80,95.68,3,0.233,0.109,1048,598.36,923.76,1522.12,1.452,Critical
Z009,BTM Layout,1,Weekday,False,Hot,31.92,20,Evening Peak,True,residential,4896,80,92.95,3,0.233,0.109,1048,632.3,871.31,1503.61,1.435,Critical
Z009,BTM Layout,1,Weekday,False,Hot,31.92,21,Evening Peak,True,residential,4896,80,97.72,3,0.233,0.109,1048,638.23,872.2,1510.43,1.441,Critical
Z009,BTM Layout,1,Weekday,False,Hot,31.92,22,Evening Peak,True,residential,4896,80,99.18,3,0.233,0.109,1048,644.87,687.45,1332.33,1.271,Critical
Z009,BTM Layout,1,Weekday,False,Hot,31.92,23,Late Night,False,residential,4896,80,54.59,3,0.233,0.109,1048,480.27,310.81,791.08,0.755,Medium
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,0,Night,False,mixed,6243,78,50.25,4,0.223,0.188,2110,895.13,294.54,1189.67,0.564,Low
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,1,Night,False,mixed,6243,78,49.91,4,0.223,0.188,2110,1167.46,212.44,1379.9,0.654,Low
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,2,Night,False,mixed,6243,78,55.62,4,0.223,0.188,2110,1070.87,226.48,1297.36,0.615,Low
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,3,Night,False,mixed,6243,78,41.45,4,0.223,0.188,2110,1035.17,181.89,1217.06,0.577,Low
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,4,Night,False,mixed,6243,78,44.01,4,0.223,0.188,2110,929.14,186.09,1115.24,0.529,Low
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,5,Night,False,mixed,6243,78,35.15,4,0.223,0.188,2110,1188.67,177.52,1366.19,0.647,Low
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,6,Morning,False,mixed,6243,78,85.57,4,0.223,0.188,2110,1505.67,395.58,1901.25,0.901,High
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,7,Morning,False,mixed,6243,78,80.43,4,0.223,0.188,2110,1382.29,419.39,1801.68,0.854,Medium
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,8,Morning,False,mixed,6243,78,86.92,4,0.223,0.188,2110,1368.36,523.36,1891.72,0.897,Medium
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,9,Morning,False,mixed,6243,78,78.23,4,0.223,0.188,2110,1240.92,388.51,1629.44,0.772,Medium
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,10,Day,False,mixed,6243,78,77.59,4,0.223,0.188,2110,1565.0,701.29,2266.29,1.074,Critical
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,11,Day,False,mixed,6243,78,73.56,4,0.223,0.188,2110,1589.03,443.82,2032.85,0.963,High
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,12,Day,False,mixed,6243,78,82.98,4,0.223,0.188,2110,1462.99,506.13,1969.11,0.933,High
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,13,Day,False,mixed,6243,78,74.67,4,0.223,0.188,2110,1459.67,472.66,1932.33,0.916,High
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,14,Day,False,mixed,6243,78,76.75,4,0.223,0.188,2110,1557.19,604.13,2161.33,1.024,Critical
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,15,Day,False,mixed,6243,78,79.92,4,0.223,0.188,2110,1405.76,569.19,1974.95,0.936,High
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,16,Day,False,mixed,6243,78,77.41,4,0.223,0.188,2110,1353.95,635.84,1989.8,0.943,High
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,17,Evening Peak,True,mixed,6243,78,94.26,4,0.223,0.188,2110,1536.67,770.58,2307.25,1.093,Critical
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,18,Evening Peak,True,mixed,6243,78,92.15,4,0.223,0.188,2110,1639.81,774.35,2414.17,1.144,Critical
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,19,Evening Peak,True,mixed,6243,78,99.11,4,0.223,0.188,2110,1784.0,953.98,2737.98,1.298,Critical
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,20,Evening Peak,True,mixed,6243,78,97.28,4,0.223,0.188,2110,1585.42,704.18,2289.6,1.085,Critical
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,21,Evening Peak,True,mixed,6243,78,91.69,4,0.223,0.188,2110,1796.07,921.02,2717.08,1.288,Critical
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,22,Evening Peak,True,mixed,6243,78,100.0,4,0.223,0.188,2110,1678.08,843.5,2521.58,1.195,Critical
Z010,Rajajinagar,1,Weekday,False,Hot,31.92,23,Late Night,False,mixed,6243,78,56.46,4,0.223,0.188,2110,1067.03,446.34,1513.37,0.717,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,0,Night,False,mixed,5029,94,58.29,0,0.718,0.315,2112,821.95,214.42,1036.37,0.491,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,1,Night,False,mixed,5029,94,51.35,0,0.718,0.315,2112,785.14,171.26,956.4,0.453,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,2,Night,False,mixed,5029,94,55.25,0,0.718,0.315,2112,944.5,206.37,1150.86,0.545,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,3,Night,False,mixed,5029,94,50.28,0,0.718,0.315,2112,828.47,282.56,1111.03,0.526,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,4,Night,False,mixed,5029,94,37.11,0,0.718,0.315,2112,906.08,167.05,1073.13,0.508,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,5,Night,False,mixed,5029,94,47.05,0,0.718,0.315,2112,790.67,195.01,985.68,0.467,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,6,Morning,False,mixed,5029,94,100.0,0,0.718,0.315,2112,1278.31,447.22,1725.53,0.817,Medium
Z011,Marathahalli,1,Weekday,False,Hot,31.92,7,Morning,False,mixed,5029,94,100.0,0,0.718,0.315,2112,1184.23,414.4,1598.63,0.757,Medium
Z011,Marathahalli,1,Weekday,False,Hot,31.92,8,Morning,False,mixed,5029,94,97.94,0,0.718,0.315,2112,1136.99,358.08,1495.07,0.708,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,9,Morning,False,mixed,5029,94,100.0,0,0.718,0.315,2112,1098.33,435.85,1534.18,0.726,Low
Z011,Marathahalli,1,Weekday,False,Hot,31.92,10,Day,False,mixed,5029,94,96.47,0,0.718,0.315,2112,1215.68,595.83,1811.51,0.858,Medium
Z011,Marathahalli,1,Weekday,False,Hot,31.92,11,Day,False,mixed,5029,94,92.35,0,0.718,0.315,2112,1293.01,567.62,1860.63,0.881,Medium
Z011,Marathahalli,1,Weekday,False,Hot,31.92,12,Day,False,mixed,5029,94,87.88,0,0.718,0.315,2112,1176.56,598.59,1775.15,0.841,Medium
Z011,Marathahalli,1,Weekday,False,Hot,31.92,13,Day,False,mixed,5029,94,96.53,0,0.718,0.315,2112,1251.65,656.01,1907.66,0.903,High
Z011,Marathahalli,1,Weekday,False,Hot,31.92,14,Day,False,mixed,5029,94,96.42,0,0.718,0.315,2112,1274.19,569.29,1843.48,0.873,Medium
Z011,Marathahalli,1,Weekday,False,Hot,31.92,15,Day,False,mixed,5029,94,99.92,0,0.718,0.315,2112,1228.68,600.23,1828.92,0.866,Medium
Z011,Marathahalli,1,Weekday,False,Hot,31.92,16,Day,False,mixed,5029,94,95.41,0,0.718,0.315,2112,1326.12,578.28,1904.4,0.902,High
Z011,Marathahalli,1,Weekday,False,Hot,31.92,17,Evening Peak,True,mixed,5029,94,100.0,0,0.718,0.315,2112,1502.13,704.52,2206.65,1.045,Critical
Z011,Marathahalli,1,Weekday,False,Hot,31.92,18,Evening Peak,True,mixed,5029,94,100.0,0,0.718,0.315,2112,1351.91,641.05,1992.96,0.944,High
Z011,Marathahalli,1,Weekday,False,Hot,31.92,19,Evening Peak,True,mixed,5029,94,100.0,0,0.718,0.315,2112,1506.69,589.38,2096.07,0.992,High
Z011,Marathahalli,1,Weekday,False,Hot,31.92,20,Evening Peak,True,mixed,5029,94,100.0,0,0.718,0.315,2112,1539.91,860.69,2400.6,1.137,Critical
Z011,Marathahalli,1,Weekday,False,Hot,31.92,21,Evening Peak,True,mixed,5029,94,100.0,0,0.718,0.315,2112,1352.93,657.8,2010.73,0.952,High
Z011,Marathahalli,1,Weekday,False,Hot,31.92,22,Evening Peak,True,mixed,5029,94,100.0,0,0.718,0.315,2112,1510.1,871.91,2382.02,1.128,Critical
Z011,Marathahalli,1,Weekday,False,Hot,31.92,23,Late Night,False,mixed,5029,94,70.14,0,0.718,0.315,2112,1077.93,429.95,1507.88,0.714,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,0,Night,False,residential,4968,72,39.74,1,0.71,0.225,1075,391.68,221.29,612.97,0.57,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,1,Night,False,residential,4968,72,40.41,1,0.71,0.225,1075,398.5,173.88,572.38,0.532,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,2,Night,False,residential,4968,72,39.59,1,0.71,0.225,1075,389.95,234.44,624.38,0.581,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,3,Night,False,residential,4968,72,42.31,1,0.71,0.225,1075,357.19,235.17,592.36,0.551,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,4,Night,False,residential,4968,72,40.01,1,0.71,0.225,1075,358.54,210.94,569.48,0.53,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,5,Night,False,residential,4968,72,41.77,1,0.71,0.225,1075,416.46,292.12,708.58,0.659,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,6,Morning,False,residential,4968,72,78.38,1,0.71,0.225,1075,528.9,334.44,863.34,0.803,Medium
Z012,Banashankari,1,Weekday,False,Hot,31.92,7,Morning,False,residential,4968,72,85.09,1,0.71,0.225,1075,514.29,307.81,822.1,0.765,Medium
Z012,Banashankari,1,Weekday,False,Hot,31.92,8,Morning,False,residential,4968,72,80.98,1,0.71,0.225,1075,485.15,316.31,801.46,0.746,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,9,Morning,False,residential,4968,72,83.73,1,0.71,0.225,1075,455.09,271.95,727.04,0.676,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,10,Day,False,residential,4968,72,73.82,1,0.71,0.225,1075,560.75,247.51,808.25,0.752,Medium
Z012,Banashankari,1,Weekday,False,Hot,31.92,11,Day,False,residential,4968,72,67.54,1,0.71,0.225,1075,509.67,328.36,838.02,0.78,Medium
Z012,Banashankari,1,Weekday,False,Hot,31.92,12,Day,False,residential,4968,72,72.91,1,0.71,0.225,1075,513.39,316.71,830.1,0.772,Medium
Z012,Banashankari,1,Weekday,False,Hot,31.92,13,Day,False,residential,4968,72,77.74,1,0.71,0.225,1075,473.22,251.33,724.55,0.674,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,14,Day,False,residential,4968,72,72.25,1,0.71,0.225,1075,565.94,289.52,855.46,0.796,Medium
Z012,Banashankari,1,Weekday,False,Hot,31.92,15,Day,False,residential,4968,72,65.83,1,0.71,0.225,1075,485.36,269.85,755.21,0.703,Low
Z012,Banashankari,1,Weekday,False,Hot,31.92,16,Day,False,residential,4968,72,72.03,1,0.71,0.225,1075,543.34,322.52,865.86,0.805,Medium
Z012,Banashankari,1,Weekday,False,Hot,31.92,17,Evening Peak,True,residential,4968,72,92.75,1,0.71,0.225,1075,554.17,935.96,1490.13,1.386,Critical
Z012,Banashankari,1,Weekday,False,Hot,31.92,18,Evening Peak,True,residential,4968,72,92.81,1,0.71,0.225,1075,597.69,738.33,1336.03,1.243,Critical
Z012,Banashankari,1,Weekday,False,Hot,31.92,19,Evening Peak,True,residential,4968,72,89.92,1,0.71,0.225,1075,584.87,930.95,1515.82,1.41,Critical
Z012,Banashankari,1,Weekday,False,Hot,31.92,20,Evening Peak,True,residential,4968,72,84.66,1,0.71,0.225,1075,592.4,754.12,1346.51,1.253,Critical
Z012,Banashankari,1,Weekday,False,Hot,31.92,21,Evening Peak,True,residential,4968,72,86.75,1,0.71,0.225,1075,601.27,874.57,1475.84,1.373,Critical
Z012,Banashankari,1,Weekday,False,Hot,31.92,22,Evening Peak,True,residential,4968,72,88.16,1,0.71,0.225,1075,554.28,688.62,1242.9,1.156,Critical
Z012,Banashankari,1,Weekday,False,Hot,31.92,23,Late Night,False,residential,4968,72,47.89,1,0.71,0.225,1075,377.7,322.24,699.94,0.651,Low
Z013,HSR Layout,1,Weekday,False,Hot,31.92,0,Night,False,residential,6651,84,45.26,9,0.106,0.223,1731,699.22,359.38,1058.6,0.612,Low
Z013,HSR Layout,1,Weekday,False,Hot,31.92,1,Night,False,residential,6651,84,45.81,9,0.106,0.223,1731,726.67,393.69,1120.36,0.647,Low
Z013,HSR Layout,1,Weekday,False,Hot,31.92,2,Night,False,residential,6651,84,45.15,9,0.106,0.223,1731,891.45,254.57,1146.02,0.662,Low
Z013,HSR Layout,1,Weekday,False,Hot,31.92,3,Night,False,residential,6651,84,51.35,9,0.106,0.223,1731,753.78,366.81,1120.58,0.647,Low
Z013,HSR Layout,1,Weekday,False,Hot,31.92,4,Night,False,residential,6651,84,46.22,9,0.106,0.223,1731,804.56,290.7,1095.26,0.633,Low
Z013,HSR Layout,1,Weekday,False,Hot,31.92,5,Night,False,residential,6651,84,44.03,9,0.106,0.223,1731,874.86,247.33,1122.19,0.648,Low
Z013,HSR Layout,1,Weekday,False,Hot,31.92,6,Morning,False,residential,6651,84,90.86,9,0.106,0.223,1731,982.64,519.86,1502.5,0.868,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,7,Morning,False,residential,6651,84,96.25,9,0.106,0.223,1731,972.44,498.7,1471.15,0.85,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,8,Morning,False,residential,6651,84,92.84,9,0.106,0.223,1731,1169.72,584.57,1754.29,1.013,Critical
Z013,HSR Layout,1,Weekday,False,Hot,31.92,9,Morning,False,residential,6651,84,86.73,9,0.106,0.223,1731,994.79,477.45,1472.24,0.851,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,10,Day,False,residential,6651,84,77.97,9,0.106,0.223,1731,1141.42,412.57,1553.99,0.898,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,11,Day,False,residential,6651,84,91.21,9,0.106,0.223,1731,1009.11,323.06,1332.17,0.77,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,12,Day,False,residential,6651,84,76.37,9,0.106,0.223,1731,1066.37,383.59,1449.95,0.838,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,13,Day,False,residential,6651,84,77.6,9,0.106,0.223,1731,1140.14,355.71,1495.86,0.864,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,14,Day,False,residential,6651,84,85.67,9,0.106,0.223,1731,1079.74,415.15,1494.89,0.864,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,15,Day,False,residential,6651,84,86.53,9,0.106,0.223,1731,1002.86,361.72,1364.58,0.788,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,16,Day,False,residential,6651,84,85.46,9,0.106,0.223,1731,1044.74,461.73,1506.47,0.87,Medium
Z013,HSR Layout,1,Weekday,False,Hot,31.92,17,Evening Peak,True,residential,6651,84,100.0,9,0.106,0.223,1731,1409.4,861.25,2270.66,1.312,Critical
Z013,HSR Layout,1,Weekday,False,Hot,31.92,18,Evening Peak,True,residential,6651,84,100.0,9,0.106,0.223,1731,1219.79,1120.38,2340.17,1.352,Critical
Z013,HSR Layout,1,Weekday,False,Hot,31.92,19,Evening Peak,True,residential,6651,84,98.25,9,0.106,0.223,1731,1222.73,1003.58,2226.31,1.286,Critical
Z013,HSR Layout,1,Weekday,False,Hot,31.92,20,Evening Peak,True,residential,6651,84,100.0,9,0.106,0.223,1731,1390.12,989.33,2379.46,1.375,Critical
Z013,HSR Layout,1,Weekday,False,Hot,31.92,21,Evening Peak,True,residential,6651,84,98.96,9,0.106,0.223,1731,1261.27,994.9,2256.16,1.303,Critical
Z013,HSR Layout,1,Weekday,False,Hot,31.92,22,Evening Peak,True,residential,6651,84,100.0,9,0.106,0.223,1731,1397.32,1206.17,2603.49,1.504,Critical
Z013,HSR Layout,1,Weekday,False,Hot,31.92,23,Late Night,False,residential,6651,84,54.97,9,0.106,0.223,1731,827.77,545.63,1373.4,0.793,Medium
Z014,KR Puram,1,Weekday,False,Hot,31.92,0,Night,False,mixed,5067,87,53.15,3,0.241,0.205,2094,944.7,246.51,1191.2,0.569,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,1,Night,False,mixed,5067,87,50.98,3,0.241,0.205,2094,756.92,188.02,944.94,0.451,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,2,Night,False,mixed,5067,87,45.54,3,0.241,0.205,2094,897.79,227.2,1124.99,0.537,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,3,Night,False,mixed,5067,87,43.36,3,0.241,0.205,2094,877.1,210.19,1087.29,0.519,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,4,Night,False,mixed,5067,87,48.2,3,0.241,0.205,2094,850.36,202.52,1052.88,0.503,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,5,Night,False,mixed,5067,87,50.13,3,0.241,0.205,2094,796.33,162.72,959.05,0.458,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,6,Morning,False,mixed,5067,87,91.69,3,0.241,0.205,2094,1113.15,387.25,1500.4,0.717,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,7,Morning,False,mixed,5067,87,95.97,3,0.241,0.205,2094,1277.03,460.07,1737.1,0.83,Medium
Z014,KR Puram,1,Weekday,False,Hot,31.92,8,Morning,False,mixed,5067,87,89.46,3,0.241,0.205,2094,1139.8,406.96,1546.76,0.739,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,9,Morning,False,mixed,5067,87,96.91,3,0.241,0.205,2094,1169.61,377.56,1547.17,0.739,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,10,Day,False,mixed,5067,87,86.85,3,0.241,0.205,2094,1106.83,463.48,1570.31,0.75,Low
Z014,KR Puram,1,Weekday,False,Hot,31.92,11,Day,False,mixed,5067,87,87.39,3,0.241,0.205,2094,1138.53,551.54,1690.07,0.807,Medium
Z014,KR Puram,1,Weekday,False,Hot,31.92,12,Day,False,mixed,5067,87,86.54,3,0.241,0.205,2094,1300.44,615.9,1916.34,0.915,High
Z014,KR Puram,1,Weekday,False,Hot,31.92,13,Day,False,mixed,5067,87,89.37,3,0.241,0.205,2094,1095.7,608.96,1704.66,0.814,Medium
Z014,KR Puram,1,Weekday,False,Hot,31.92,14,Day,False,mixed,5067,87,88.49,3,0.241,0.205,2094,1234.9,394.09,1628.99,0.778,Medium
Z014,KR Puram,1,Weekday,False,Hot,31.92,15,Day,False,mixed,5067,87,93.48,3,0.241,0.205,2094,1230.59,443.98,1674.57,0.8,Medium
Z014,KR Puram,1,Weekday,False,Hot,31.92,16,Day,False,mixed,5067,87,78.32,3,0.241,0.205,2094,1213.07,466.88,1679.96,0.802,Medium
Z014,KR Puram,1,Weekday,False,Hot,31.92,17,Evening Peak,True,mixed,5067,87,100.0,3,0.241,0.205,2094,1353.53,860.37,2213.9,1.057,Critical
Z014,KR Puram,1,Weekday,False,Hot,31.92,18,Evening Peak,True,mixed,5067,87,100.0,3,0.241,0.205,2094,1336.84,658.08,1994.92,0.953,High
